1;Technical;E&ECE;;Technical;E&ECE;;Technical;E&ECE;
740;Technical;Electrical Engineering: Any;;Non-Technical;Banking Finance;;Non-Technical;Enterpreneurship;
741;Technical;No Specific area of interest: Any;;Non-Technical;Any;;Technical;No Specific area of interest: Any;
742;Technical;Electrical Engineering: Micro Electronics;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Mathematics: Number Theory;
743;Non-Technical;Marketing and Advertising;;Non-Technical;Banking Finance;;Non-Technical;Banking Finance;
744;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
745;Technical;Ocean Engineering & Naval Architecture: Any;;Technical;Ocean Engineering & Naval Architecture: Any;;Technical;Ocean Engineering & Naval Architecture: Any;
746;Technical;Geology and  Geopnysics;;Technical;Geology and  Geopnysics;;Technical;Geology and  Geopnysics;
747;Technical;Mechanical Engineering: Systems & Control;;Technical;Mechanical Engineering: Manufacturing Processes and Systems;;Technical;Mechanical Engineering: Machine Design and Dynamics;
748;Technical;Ocean Engineering & Naval Architecture: Any;;Technical;Ocean Engineering & Naval Architecture: Any;;Technical;Ocean Engineering & Naval Architecture: Any;
749;Technical;Information Technology: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
750;Technical;Chemistry;;Technical;Chemistry;;Technical;Chemistry;
751;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Biotechnology: Any;
752;Technical;geology&geophysics;;Technical;geology&geophysics;;Technical;geology&geophysics;
753;Technical;electrical;;Technical;electrical;;Technical;electrical;
754;Technical;Mechanical Engineering: Thermodynamics and Heat Transfer;;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;
755;Non-Technical;Enterpreneurship;;Technical;Biotechnology: Any;;Non-Technical;Medical Science and Technology: Controlled Drug Delivery Systems;
756;Technical;Computer Science and Engineering: Networks;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Software Engineering;
757;Technical;Chemical Engineering: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
758;Technical;Electrical engineering;;Technical;Electrical engineering;;Technical;Electrical engineering;
759;Technical;Mechanical Engineering: Fluid Mechanics, CFD;;Technical;Mechanical Engineering: Thermodynamics and Heat Transfer;;Technical;Mechanical Engineering: Any;
760;Technical;Computer Science and Engineering: Machine Learning/Data Mining;;Technical;Computer Science and Engineering: Any;;Technical;Electrical Engineering: Communication and Signal Processing;
761;Non-Technical;Any;;Non-Technical;Any;;Non-Technical;Any;
762;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
763;Technical;Aerospace Engineering: Any;;Technical;Aerospace Engineering: Any;;Technical;Aerospace Engineering: Any;
764;Non-Technical;Business Administration;;Non-Technical;Banking Finance;;Technical;Computer Science and Engineering: Machine Learning/Data Mining;
765;Technical;OCEAN ENGINEERING AND NAVAL ARCHITECTURE;;Technical;OCEAN ENGINEERING AND NAVAL ARCHITECTURE;;Technical;OCEAN ENGINEERING AND NAVAL ARCHITECTURE;
766;Non-Technical;Any;;Technical;Civil Engineering: Transportation and Infrastructure Systems Engineering;;Non-Technical;Consulting;
767;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
768;Non-Technical;Oil & Energy Sector;;Technical;Mechanical Engineering: Any;;Non-Technical;Oil & Energy Sector;
769;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;
770;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Networks;;Non-Technical;Human Relations;
771;Technical;Metallurgical Engineering and Material Science: Failure and Fracture Mechanics;;Technical;Metallurgical Engineering and Material Science: Electronic Materials;;Technical;Metallurgical Engineering and Material Science: Nano Materials;
772;Technical;Chemical Engineering;;Technical;Chemical Engineering;;Technical;Chemical Engineering;
773;Non-Technical;Operations;;Technical;No Specific area of interest: Any;;Non-Technical;Any;
774;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Non-Technical;Any;
775;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Manufacturing Processes and Systems;
776;Non-Technical;Consulting;;Non-Technical;Consulting;;Non-Technical;Consulting;
777;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
778;Technical;Computer Science and Engineering: Any;;Non-Technical;Any;;Technical;Computer Science and Engineering: Any;
779;Technical;Aerospace Engineering: Aerodynamics;;Technical;Aerospace Engineering: Aerodynamics;;Technical;Aerospace Engineering: Integrated Modeling and Simulation;
780;Technical;Industrial Engineering Operations Research: Supply Chain Analysis and Inventory Planning;;Technical;Industrial Engineering Operations Research: Financial Engineering;;Technical;Industrial Engineering and Management: Any;
781;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
782;Technical;Computer Science and Engineering: Any;;Technical;Mathematics: Statistics;;Technical;Reliability Engineering Centre: Any;
783;Technical;Electrical Engineering: Power Electronics & Power Systems;;Technical;Electrical Engineering: Any;;Technical;Energy Science and Engineering: Electric vehicles;
784;Technical;Computer Science and Engineering: Machine Learning/Data Mining;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
785;Technical;Civil Engineering;;Technical;Civil Engineering;;Technical;Civil Engineering;
786;Technical;Mechanical Engineering: Thermodynamics and Heat Transfer;;Technical;Mechanical Engineering: Fluid Mechanics, CFD;;Non-Technical;International Affairs;
787;Non-Technical;Any;;Non-Technical;Any;;Non-Technical;Any;
788;Technical;Industrial Engineering Operations Research: Financial Engineering;;Non-Technical;Any;;Non-Technical;Consulting;
789;Non-Technical;Enterpreneurship;;Non-Technical;Consulting;;Non-Technical;Enterpreneurship;
790;Technical;Computer Science and Engineering: Formal Verifications;;Technical;Computer Science and Engineering: Distributed Systems;;Technical;Computer Science and Engineering: Machine Learning/Data Mining;
791;Non-Technical;Finance;;Technical;Industrial Engineering and Management: Any;;Non-Technical;Consulting;
792;Technical;Metallurgical Engineering and Material Science: Any;;Technical;Civil Engineering: Surface and Ground Water Management Systems;;Technical;Mechanical Engineering: Manufacturing Processes and Systems;
793;Non-Technical;Banking Finance;;Non-Technical;Finance;;Non-Technical;Banking Finance;
794;Non-Technical;Any;;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;
795;Non-Technical;Enterpreneurship;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;No Specific area of interest: Any;
796;Non-Technical;Operations;;Non-Technical;Business Administration;;Non-Technical;Risk Mangement and Insurance;
797;Technical;Aerospace Engineering: Aerodynamics;;Technical;Aerospace Engineering: Propulsion;;Technical;Mechanical Engineering: Fluid Mechanics, CFD;
798;Non-Technical;Consulting;;Non-Technical;Consulting;;Technical;Chemistry: Any;
799;Technical;Computer Science and Engineering: Digital Image Processing;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
800;Technical;Metallurgical Engineering and Material Science: Any;;Technical;Metallurgical Engineering and Material Science: Any;;Technical;Metallurgical Engineering and Material Science: Any;
801;Technical;Energy Science and Engineering: Minerology;;Non-Technical;International Affairs;;Technical;Computer Science and Engineering: Cloud Computing;
802;Technical;Metallurgical Engineering and Material Science: Any;;Technical;Metallurgical Engineering and Material Science: Any;;Technical;Metallurgical Engineering and Material Science: Any;
803;Non-Technical;Film and Media;;Technical;Agricultural & Food Engineering: Any;;Non-Technical;Sports;
804;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
805;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;
806;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
807;Technical;Ocean Engineering & Naval Architecture: Any;;Technical;Ocean Engineering & Naval Architecture: Any;;Technical;Ocean Engineering & Naval Architecture: Any;
808;Technical;Aerospace Engineering: Structures;;Technical;Aerospace Engineering: Structures;;Technical;Aerospace Engineering: Any;
809;Non-Technical;Business Administration;;Non-Technical;Business Administration;;Non-Technical;Any;
810;Technical;Chemical Engineering;;Technical;Chemical Engineering;;Technical;Chemical Engineering;
811;Non-Technical;Business Administration;;Non-Technical;Consulting;;Non-Technical;Any;
812;Technical;Ocean Engineering & Naval Architecture: Any;;Technical;Ocean Engineering & Naval Architecture: Any;;Technical;Ocean Engineering & Naval Architecture: Any;
813;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Interface Logic Verification;
814;Technical;Metallurgical Engineering and Material Science: Phase Transformation;;Technical;Metallurgical Engineering and Material Science: Deformation Behaviour/Metal Form;;Technical;Metallurgical Engineering and Material Science: Modelling/Process Control;
815;Technical;Chemical Engineering: Any;;Technical;Chemical Engineering: Petrochemical;;Non-Technical;Any;
816;Non-Technical;Finance;;Non-Technical;Consulting;;Non-Technical;Finance;
817;Non-Technical;Consulting;;Non-Technical;Finance;;Non-Technical;Marketing and Advertising;
818;Non-Technical;Marketing and Advertising;;Non-Technical;Enterpreneurship;;Non-Technical;Enterpreneurship;
819;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;
820;Technical;Industrial Engineering and Management;;Technical;Industrial Engineering and Management;;Technical;Industrial Engineering and Management;
821;Technical;manufacturing science and industrial management;;Technical;manufacturing science and industrial management;;Technical;manufacturing science and industrial management;
822;Non-Technical;Enterpreneurship;;Non-Technical;Enterpreneurship;;Non-Technical;Enterpreneurship;
823;Non-Technical;Enterpreneurship;;Non-Technical;Consulting;;Non-Technical;Film and Media;
824;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
825;Non-Technical;Any;;Non-Technical;Any;;Non-Technical;Any;
826;Technical;Industrial Engineering Operations Research: Logistics and Transportation;;Technical;Industrial Engineering Operations Research: Supply Chain Analysis and Inventory ;;Technical;Industrial Engineering Operations Research: Optimization, Planning and Control i;
827;Non-Technical;International Business;;Non-Technical;Enterpreneurship;;Non-Technical;Business Administration;
828;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
829;Non-Technical;Any;;Non-Technical;Any;;Non-Technical;Any;
830;Non-Technical;Marketing and Advertising;;Non-Technical;Marketing and Advertising;;Non-Technical;Consulting;
831;Electronics & Electrical Communication Engineering;Technical;;Electrical Engineering: Micro Electronics;Technical;;Electrical Engineering: Micro Electronics;Technical;Electrical Engineering: Micro Electronics
832;Architecture & Regional Planning;Non-Technical;;Enterpreneurship;Non-Technical;;Enterpreneurship;Non-Technical;Enterpreneurship
833;Industrial Engineering & Management;Technical;;Industrial Engineering Operations Research: Financial Engineering;Non-Technical;;Banking Finance;Non-Technical;Consulting
834;Humanities & Social Sciences;Technical;;Humanities and Social Sciences: Any;Technical;;Humanities and Social Sciences: Any;Technical;Humanities and Social Sciences: Any
835;Information Technology;Technical;;Electronics & Electrical Communication Engineering: Any;Technical;;Electronics & Electrical Communication Engineering: Any;Non-Technical;Education Management
836;Electrical Engineering;Technical;;No Specific area of interest: Any;Technical;;No Specific area of interest: Any;Technical;No Specific area of interest: Any
837;CSE;Technical;;CSE;Technical;;CSE;Technical;CSE
838;Industrial Engineering & Management;Technical;;Industrial Engineering Operations Research: Supply Chain Analysis and Inventory Planning;Non-Technical;;Any;Technical;Industrial Engineering Operations Research: Optimization: Models, theory and alg
839;Aerospace Engineering;Non-Technical;;Consulting;Non-Technical;;Consulting;Non-Technical;Consulting
840;Electronics & Electrical Communication Engineering;Non-Technical;;Any;Non-Technical;;Consulting;Non-Technical;Banking Finance
841;Mechanical Engineering;Non-Technical;;Enterpreneurship;Non-Technical;;Enterpreneurship;Non-Technical;Enterpreneurship
